,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
1039,"('actn_R_c', 'acald_c')","('stcoa_c', 'ocdcaACP_c')","('2agpe181_c', 'g3pe_c')","('achms_c', 'hcys_L_c')","('ihpdcoa_c', '15mpalmACP_c')","('1aipdecg3p_c', 'paai15_c')","('4m3hpentACP_c', '4m3opentACP_c')","('cytd_e', 'cytd_c')","('dudp_c', 'dutp_c')","('hco3_c', 'oaa_c')"
1040,"('phyQ_c', 'amet_c')","('stcoa_c', '1odecg3p_c')","('2agpe181_c', 'ocdcea_c')","('6mheptACP_c', '8m3ononACP_c')","('ihpdcoa_c', 'fa11_c')","('paai15_c', 'cdpdaipdecg_c')","('gal1p_c', 'g1p_c')","('i16tca1_c', 'i16tcaacgam_c')","('dutp_c', 'dump_c')","('hco3_c', 'malcoa_c')"
1041,"('phyQ_c', 'dmphqno_c')","('stcoa_c', 'ocdca_c')","('pgp120_c', 'pg120_c')","('dgmp_c', 'dgdp_c')","('ihpdcoa_c', 'pai17_c')","('glyclt_c', 'mql8_c')","('gal1p_c', 'udpgal_c')","('2ippm_c', '3c3hmp_c')","('dutp_c', 'dudp_c')","('hco3_c', 'cbp_c')"
1042,"('glyc_R_c', '3pg_c')","('4hbz_e', '4hbz_c')","('maltpt_c', 'glc_D_c')","('ppaca_c', 'acald_c')","('1ihpdecg3p_c', 'pai17_c')","('glyclt_c', 'q8h2_c')","('hco3_c', 'malcoa_c')","('2ippm_c', '3c2hmp_c')","('phom_c', 'thr_L_c')","('hco3_c', 'btn_co2_c')"
1043,"('3pg_c', '3php_c')","('alaala_c', 'ugmda_c')","('maltpt_c', 'malthx_c')","('metsox_S_L_e', 'metsox_S_L_c')","('xmp_c', 'xtsn_c')","('glyclt_c', 'glx_c')","('hco3_c', '5aizc_c')","('3c2hmp_c', '3c4mop_c')","('stys_e', 'stys_c')","('hco3_c', '5aizc_c')"
1044,"('3pg_c', '2pg_c')","('ttdca_c', 'ttdca_e')","('malthx_c', 'glc_D_c')","('clpnai15_c', 'pgai15_c')","('xmp_c', 'gmp_c')","('glyclt_c', '2dmmql8_c')","('hco3_c', 'cbp_c')","('3c2hmp_c', '2ippm_c')","('13m3hmyrsACP_c', '13m3omyrsACP_c')","('sttcaglc_c', 'sttca1_c')"
1045,"('3pg_c', '13dpg_c')","('ttdca_c', 'tdcoa_c')","('malthx_c', 'malthp_c')","('5mthf_c', 'thf_c')","('mthgxl_c', 'lgt_S_c')","('glyclt_c', 'h2o2_c')","('hco3_c', 'btn_co2_c')","('pgp181_c', 'pg181_c')","('13m3hmyrsACP_c', '13mtmrs2eACP_c')","('mbdg_c', 'meoh_c')"
1046,"('4hpro_LT_c', 'fadh2_c')","('ttdca_e', 'ttdca_c')","('3hhcoa_c', '3ohcoa_c')","('5mthf_c', 'met_L_c')","('4hbutcoa_c', '3btcoa_c')","('malt_c', 'glc_D_c')","('acser_c', 'cys_L_c')","('12daipdglyc_c', 'paai15_c')","('6m3oheptACP_c', '6m3hheptACP_c')","('mbdg_c', 'glc_D_c')"
1047,"('4hpro_LT_c', '1p3h5c_c')","('fe3_e', 'cit_c')","('metsox_R_L_e', 'metsox_R_L_c')","('5mthf_c', 'mlthf_c')","('4hbutcoa_c', '4hdxbutn_c')","('malt_c', 'maltttr_c')","('acser_c', 'trdox_c')","('i14tca1_c', 'i14tcaacgam_c')","('6m3hheptACP_c', '6mthept2eACP_c')","('4m3hpentACP_c', '4mtpent2eACP_c')"
1048,"('ser_D_e', 'ser_D_c')","('fe3_e', 'fe3_c')","('3psme_c', 'skm5p_c')","('5fthf_c', 'methf_c')","('dcacoa_c', '3oddcoa_c')","('malt_c', 'maltpt_c')","('acser_c', 'so3_c')","('hphhlipa_c', 'phphhlipa_c')","('6m3hheptACP_c', '6m3oheptACP_c')","('4m3hpentACP_c', '4m3opentACP_c')"
1049,"('asn_L_e', 'asn_L_c')","('3oddecACP_c', '3hddecACP_c')","('3psme_c', 'pep_c')","('ala_B_c', 'pnto_R_c')","('drib_c', '2dr5p_c')","('malt_c', 'malthx_c')","('acser_c', 'ac_c')","('kdo8p_c', 'kdo_c')","('xmp_c', 'xtsn_c')","('gal1p_c', 'g1p_c')"
1050,"('glycogenb_c', 'glycogen_c')","('skm_c', '3dhsk_c')","('3psme_c', 'chor_c')","('alac_S_c', 'hethmpp_c')","('f1p_c', 'dhap_c')","('malt_c', 'malthp_c')","('dcyt_e', 'dcyt_c')","('kdo8p_c', 'pep_c')","('xmp_c', 'gmp_c')","('gal1p_c', 'udpgal_c')"
1051,"('5hxudidzcba_c', 'alltn_c')","('skm_c', 'skm5p_c')","('no3_e', 'no3_c')","('alac_S_c', '33hmeoxobut_c')","('f1p_c', 'glyald_c')","('chtbs_c', 'acgam_c')","('acorn_c', 'orn_c')","('kdo8p_c', 'ara5p_c')","('alpro_c', 'dhlpro_c')","('acser_c', 'cys_L_c')"
1052,"('5hxudidzcba_c', 'alltn_R_c')","('pram_c', 'gar_c')","('cl_e', 'cl_c')","('alac_S_c', '23dhmb_c')","('f1p_c', 'fdp_c')","('1agpe141_c', 'ttdcea_c')","('acorn_c', 'acglu_c')","('kdo_c', 'ckdo_c')","('alpro_c', 'mlthf_c')","('acser_c', 'trdox_c')"
1053,"('alltn_R_c', 'C11821_c')","('dtdp4d6dg_c', 'dtdp4d6dm_c')","('pgpai17_c', 'pgai17_c')","('pheme_e', 'pheme_c')","('alaasp_e', 'alaasp_c')","('1agpe141_c', 'g3pe_c')","('acorn_c', 'ac_c')","('ps181_c', 'pe181_c')","('kdo2lipid4_c', 'ckdo_c')","('acser_c', 'ac_c')"
1054,"('ipdcoa_c', 'fa3_c')","('dtdp4d6dm_c', 'dtdprmn_c')","('man_e', 'man_c')","('7m3oocACP_c', '7m3hocACP_c')","('dgmp_c', 'dgdp_c')","('8mdcaACP_c', '10m3oddcaACP_c')","('acorn_c', 'acg5sa_c')","('1ihdecg3p_c', 'pai16_c')","('kdo2lipid4_c', 'kdolipid4_c')","('acser_c', 'so3_c')"
1055,"('ipdcoa_c', 'pai15_c')","('psai15_c', 'peai15_c')","('man_e', 'man6p_c')","('2ohph_c', 'ahcys_c')","('dgmp_c', 'dgsn_c')","('glyphe_c', 'phe_L_c')","('acorn_c', 'Naccitr_L_c')","('hpyr_c', 'glyc_R_c')","('kdo2lipid4_c', 'kdo2lipid4L_c')","('so3_c', 'tsul_c')"
1056,"('rnam_c', 'r1p_c')","('pep_c', 'oaa_c')","('his_L_e', 'his_L_c')","('2ohph_c', '2omph_c')","('3btcoa_c', 'b2coa_c')","('kdo2lipid4_c', 'kdolipid4_c')","('4mpetz_c', 'thmmp_c')","('hpyr_c', '2h3oppan_c')","('cdp_c', 'cmp_c')","('so3_c', 'trdrd_c')"
1057,"('rnam_c', 'ncam_c')","('pep_c', 'pyr_c')","('tdeACP_c', 'ACP_c')","('9m3odcaACP_c', '9m3hdcaACP_c')","('3btcoa_c', '4hbutcoa_c')","('kdo2lipid4_c', 'kdo2lipid4L_c')","('r5p_c', 'g3p_c')","('palmACP_c', '3ooctdACP_c')","('drib_c', '2dr5p_c')","('so3_c', 'acser_c')"
1058,"('malthx_c', 'glc_D_c')","('pep_c', 'uaccg_c')","('tdeACP_c', 'pa141_c')","('pydxn_c', 'pdx5p_c')","('lac_L_c', 'q8h2_c')","('kdo2lipid4_c', 'ckdo_c')","('r5p_c', 's7p_c')","('palmACP_c', 'pa160_c')","('f1p_c', 'dhap_c')","('so3_c', 'achms_c')"
1059,"('malthx_c', 'maltpt_c')","('pep_c', '2pg_c')","('tdeACP_c', '1tdec7eg3p_c')","('aacoa_c', '3hbcoa_c')","('lac_L_c', 'mql8_c')","('kdo2lipid4L_c', 'lipa_c')","('r5p_c', 'ru5p_D_c')","('palmACP_c', 'pmtcoa_c')","('f1p_c', 'glyald_c')","('dcyt_e', 'dcyt_c')"
1060,"('malthx_c', 'malthp_c')","('pep_c', '3psme_c')","('so3_c', 'tsul_c')","('g1p_c', 'udpg_c')","('lac_L_c', 'focytC_c')","('1odec11eg3p_c', 'ocdcea_c')","('r5p_c', 'psd5p_c')","('pa161_c', 'cdpdhdec9eg_c')","('dgmp_c', 'dgdp_c')","('acorn_c', 'orn_c')"
1061,"('pai15_c', 'cdpdipdecg_c')","('pep_c', 'kdo8p_c')","('so3_c', 'trdrd_c')","('g1p_c', 'g6p_c')","('lac_L_c', 'lac_L_e')","('1odec11eg3p_c', 'pa181_c')","('r5p_c', 'prpp_c')","('cdpdhdec9eg_c', 'pgp161_c')","('dgmp_c', 'dgsn_c')","('acorn_c', 'acglu_c')"
1062,"('cdpdhdecg_c', 'cmp_c')","('2ommbl_c', '2omhmbl_c')","('so3_c', 'acser_c')","('g1p_c', 'gal1p_c')","('glyphe_c', 'phe_L_c')","('cbl2_c', 'cbl1_c')","('15m3hpalmACP_c', '15m3opalmACP_c')","('cdpdhdec9eg_c', 'ps161_c')","('4hbz_c', '4hbz_e')","('acorn_c', 'ac_c')"
1063,"('cdpdhdecg_c', 'pgp160_c')","('mmcoa_S_c', 'ppcoa_c')","('so3_c', 'achms_c')","('gal1p_c', 'g1p_c')","('pphn_c', '34hpp_c')","('alaala_c', 'ugmda_c')","('15m3hpalmACP_c', '15mtpalm2eACP_c')","('acgal_e', 'acgal_c')","('pphn_c', '34hpp_c')","('acorn_c', 'acg5sa_c')"
1064,"('pphn_c', 'oaa_c')","('mmcoa_S_c', 'mmcoa_R_c')","('glygln_c', 'gln_L_c')","('gal1p_c', 'udpgal_c')","('pphn_c', 'oaa_c')","('hcys_L_c', 'tsul_c')","('but_c', 'butpi_c')","('inulin_c', 'glc_D_c')","('pphn_c', 'oaa_c')","('acorn_c', 'Naccitr_L_c')"
1065,"('pphn_c', 'Largn_c')","('thm_e', 'thm_c')","('clpn160_c', 'pg160_c')","('dcamp_c', 'fum_c')","('pphn_c', 'Largn_c')","('hcys_L_c', 'thf_c')","('acg5p_c', 'acg5sa_c')","('inulin_c', 'fru_c')","('pphn_c', 'Largn_c')","('dutp_c', 'ump_c')"
1066,"('pphn_c', 'phpyr_c')","('acACP_c', 'accoa_c')","('pg160_c', 'glyc_c')","('dxyl5p_c', '4hba_c')","('pphn_c', 'phpyr_c')","('hcys_L_c', 'met_L_c')","('3oddecACP_c', '3hddecACP_c')","('mbdg_c', 'meoh_c')","('pphn_c', 'phpyr_c')","('dutp_c', 'dump_c')"
1067,"('hcys_L_c', 'tsul_c')","('acACP_c', 'actACP_c')","('pg160_c', 'clpn160_c')","('dxyl5p_c', 'ala_L_c')","('achms_c', 'trdox_c')","('hcys_L_c', 'achms_c')","('ura_c', 'ump_c')","('mbdg_c', 'glc_D_c')","('ncptrc_c', 'ptrc_c')","('dutp_c', 'cmp_c')"
1068,"('hcys_L_c', 'met_L_c')","('actACP_c', '3haACP_c')","('mnl_e', 'mnl1p_c')","('dxyl5p_c', '4mpetz_c')","('achms_c', 'so3_c')","('hcys_L_c', 'trdrd_c')","('ura_c', 'duri_c')","('4m3hpentACP_c', '4mtpent2eACP_c')","('achms_c', 'trdox_c')","('dutp_c', 'dudp_c')"
1069,"('hcys_L_c', 'trdrd_c')","('14mpentdecACP_c', 'ihdcoa_c')","('pai14_c', 'cdpditdecg_c')","('dxyl5p_c', '2me4p_c')","('achms_c', 'hcys_L_c')","('cytd_c', 'csn_c')","('ura_c', 'psd5p_c')","('4m3hpentACP_c', '4m3opentACP_c')","('achms_c', 'ac_c')","('4mpetz_c', 'thmmp_c')"
1070,"('hcys_L_c', 'ahcys_c')","('14m3opalmACP_c', '14m3hpalmACP_c')","('pgi15_c', 'glyc_c')","('im4act_c', 'im4ac_c')","('adn_c', 'r1p_c')","('cytd_c', 'gdp_c')","('2obut_e', '2obut_c')","('gal1p_c', 'g1p_c')","('achms_c', 'so3_c')","('r5p_c', 'g3p_c')"
1071,"('hcys_L_c', 'achms_c')","('rnam_c', 'r1p_c')","('pgi15_c', 'clpni15_c')","('tdeACP_c', '1tdec7eg3p_c')","('adn_c', 'ade_c')","('cytd_c', 'uri_c')","('core2_e', 'acgam_e')","('gal1p_c', 'udpgal_c')","('achms_c', 'hcys_L_c')","('r5p_c', 's7p_c')"
1072,"('hcys_L_c', 'thglu_c')","('rnam_c', 'ncam_c')","('clpni15_c', 'pgi15_c')","('tdeACP_c', 'pa141_c')","('adn_c', 'rib_D_c')","('cytd_c', 'r1p_c')","('core2_e', 'gal_e')","('hco3_c', 'oaa_c')","('6mheptACP_c', '8m3ononACP_c')","('r5p_c', 'ru5p_D_c')"
1073,"('sT_antigen_e', 'acnam_e')","('adocbi_c', 'adocbip_c')","('hxan_e', 'hxan_c')","('5mhexACP_c', '7m3oocACP_c')","('6mheptACP_c', '8m3ononACP_c')","('cytd_c', 'udp_c')","('core2_e', 'core6_e')","('hco3_c', 'malcoa_c')","('ppaca_c', 'acald_c')","('r5p_c', 'psd5p_c')"
1074,"('sT_antigen_e', 'T_antigen_e')","('toctd2eACP_c', 'ocdcaACP_c')","('alaleu_c', 'leu_L_c')","('ile_L_e', 'ile_L_c')","('ppaca_c', 'acald_c')","('cytd_c', 'idp_c')","('core2_e', 'T_antigen_e')","('hco3_c', '5aizc_c')","('pgai15_c', 'glyc_c')","('r5p_c', 'prpp_c')"
1075,"('fpram_c', 'air_c')","('man6p_c', 'f6p_c')","('1agpg180_c', 'g3pg_c')","('10m3hundecACP_c', '10m3oundecACP_c')","('glypro_e', 'glypro_c')","('fe3_e', 'fe3_c')","('gsn_e', 'gsn_c')","('hco3_c', 'cbp_c')","('pgai15_c', 'clpnai15_c')","('15m3hpalmACP_c', '15m3opalmACP_c')"
1076,"('pgi16_c', 'glyc_c')","('man6p_c', 'man1p_c')","('1agpg180_c', 'ocdca_c')","('10m3hundecACP_c', '10mtundec2eACP_c')","('metsox_S_L_e', 'metsox_S_L_c')","('2aobut_c', 'aact_c')","('14mtpentdec2eACP_c', '14mpentdecACP_c')","('hco3_c', 'btn_co2_c')","('clpnai15_c', 'pgai15_c')","('15m3hpalmACP_c', '15mtpalm2eACP_c')"
1077,"('pgi16_c', 'clpni16_c')","('kphphhlipa_c', 'dtdp_c')","('glyasp_e', 'glyasp_c')","('cro4_c', 'cro4_e')","('pgai15_c', 'glyc_c')","('ttdca_e', 'ttdca_c')","('lac_D_c', 'q8h2_c')","('acser_c', 'cys_L_c')","('ncam_c', 'ncam_e')","('but_c', 'butpi_c')"
1078,"('ihpdcoa_c', 'fa11_c')","('kphphhlipa_c', 'icolipa_c')","('1agpg160_c', 'g3pg_c')","('2obut_c', 'thmpp_c')","('pgai15_c', 'clpnai15_c')","('3oddecACP_c', '3hddecACP_c')","('lac_D_c', 'focytC_c')","('acser_c', 'trdox_c')","('ncam_c', 'rnam_c')","('acg5p_c', 'acg5sa_c')"
1079,"('ihpdcoa_c', 'pai17_c')","('pgi16_c', 'glyc_c')","('1agpg160_c', 'hdca_c')","('2obut_c', 'for_c')","('clpnai15_c', 'pgai15_c')","('micit_c', 'succ_c')","('lac_D_c', 'lac_D_e')","('acser_c', 'ac_c')","('ncam_c', 'nac_c')","('3dhchol_e', 'isochol_e')"
1080,"('octdp_c', '2dmmql8_c')","('pgi16_c', 'clpni16_c')","('ahcys_c', 'ade_c')","('2obut_c', 'ppcoa_c')","('3mop_c', 'ile_L_c')","('skm_c', '3dhsk_c')","('thm_c', 'thmpp_c')","('acser_c', 'so3_c')","('adocbl_e', 'adocbl_c')","('3oddecACP_c', '3hddecACP_c')"
1081,"('2mecdp_c', 'h2mb4p_c')","('2mahmp_c', 'thmmp_c')","('ahcys_c', 'amet_c')","('2obut_c', '2ahbut_c')","('5fthf_c', 'methf_c')","('skm_c', 'skm5p_c')","('gncore1_e', 'acgam_e')","('so3_c', 'tsul_c')","('3mop_c', 'ile_L_c')","('ura_c', 'duri_c')"
1082,"('pgi14_c', 'glyc_c')","('dtdprmn_c', 'dtdp_c')","('ahcys_c', 'thglu_c')","('prpp_c', 'nicrnt_c')","('appl_c', 'adocbi_c')","('ocdcea_c', 'odecoa_c')","('gncore1_e', 'T_antigen_e')","('so3_c', 'trdrd_c')","('5fthf_c', 'methf_c')","('ura_c', 'psd5p_c')"
1083,"('pgi14_c', 'clpni14_c')","('dtdprmn_c', 'dtdp4d6dm_c')","('ahcys_c', 'rhcys_c')","('prpp_c', 'orot5p_c')","('ala_B_c', 'pnto_R_c')","('1hdec9eg3p_c', 'hdcea_c')","('dudp_c', 'dump_c')","('so3_c', 'acser_c')","('appl_c', 'adocbi_c')","('core2_e', 'acgam_e')"
1084,"('clpni14_c', 'pgi14_c')","('dtdprmn_c', 'icolipa_c')","('thm_c', 'thmpp_c')","('prpp_c', 'imp_c')","('alac_S_c', 'hethmpp_c')","('1hdec9eg3p_c', 'pa161_c')","('dudp_c', 'dutp_c')","('so3_c', 'achms_c')","('ala_B_c', 'pnto_R_c')","('core2_e', 'gal_e')"
1085,"('cytd_c', 'cmp_c')","('mphze_c', 'comSScob_c')","('thmpp_c', 'hethmpp_c')","('prpp_c', 'ump_c')","('alac_S_c', '33hmeoxobut_c')","('pram_c', 'gar_c')","('dutp_c', 'dump_c')","('dcyt_e', 'dcyt_c')","('sbzcoa_c', 'dhna_c')","('core2_e', 'core6_e')"
1086,"('cytd_c', 'cytd_e')","('mphze_c', 'dhmphze_c')","('thmpp_c', 'lpam_c')","('prpp_c', 'prbatp_c')","('alac_S_c', '23dhmb_c')","('dtdp4d6dg_c', 'dtdp4d6dm_c')","('dutp_c', 'dudp_c')","('ai17tca1_c', 'ai17tcaacgam_c')","('alac_S_c', 'hethmpp_c')","('core2_e', 'T_antigen_e')"
1087,"('cytd_c', 'idp_c')","('gagicolipa_c', 'udp_c')","('thmpp_c', '2obut_c')","('prpp_c', 'gmp_c')","('dcdp_c', 'dcmp_c')","('dtdp4d6dm_c', 'dtdprmn_c')","('phom_c', 'thr_L_c')","('acorn_c', 'orn_c')","('alac_S_c', '33hmeoxobut_c')","('gsn_e', 'gsn_c')"
1088,"('cytd_c', 'uri_c')","('gagicolipa_c', 'ggagicolipa_c')","('14m3opentdecACP_c', '14m3hpentdecACP_c')","('prpp_c', 'r5p_c')","('dcdp_c', 'dctp_c')","('pep_c', 'dhap_c')","('hmbil_c', 'uppg3_c')","('acorn_c', 'acglu_c')","('alac_S_c', '23dhmb_c')","('14mtpentdec2eACP_c', '14mpentdecACP_c')"
1089,"('idp_c', 'itp_c')","('fpram_c', 'air_c')","('14m3hpentdecACP_c', '14m3opentdecACP_c')","('prpp_c', 'xmp_c')","('7m3oocACP_c', '7m3hocACP_c')","('pep_c', '2dda7p_c')","('stys_e', 'stys_c')","('acorn_c', 'ac_c')","('pheme_e', 'pheme_c')","('lac_D_c', 'q8h2_c')"
1090,"('alagly_e', 'alagly_c')","('pser_L_c', 'ser_L_c')","('2dmmql8_c', 'succ_c')","('prpp_c', 'pram_c')","('9m3odcaACP_c', '9m3hdcaACP_c')","('pep_c', 'acgam6p_c')","('13m3hmyrsACP_c', '13m3omyrsACP_c')","('acorn_c', 'acg5sa_c')","('7m3oocACP_c', '7m3hocACP_c')","('lac_D_c', 'lac_D_e')"
1091,"('1agpe120_c', 'g3pe_c')","('Largn_c', 'pphn_c')","('2dmmql8_c', '2dmmq8_c')","('3hhexACP_c', 'thex2eACP_c')","('pydxn_c', 'pdx5p_c')","('pep_c', 'uaccg_c')","('13m3hmyrsACP_c', '13mtmrs2eACP_c')","('acorn_c', 'Naccitr_L_c')","('9m3odcaACP_c', '9m3hdcaACP_c')","('lac_D_c', 'focytC_c')"
1092,"('1agpe120_c', 'ddca_c')","('Largn_c', 'asp_L_c')","('alaleu_e', 'alaleu_c')","('3hhexACP_c', '3ohexACP_c')","('pydxn_c', 'pydxn_e')","('pep_c', '2pg_c')","('uacmam_c', 'uacgam_c')","('4mpetz_c', 'thmmp_c')","('pydxn_c', 'pdx5p_c')","('thm_c', 'thmpp_c')"
1093,"('d5kg_c', '5dgclur_c')","('Largn_c', 'tyr_L_c')","('asn_L_e', 'asn_L_c')","('acg5sa_c', 'akg_c')","('aacoa_c', 'acac_c')","('pep_c', '3psme_c')","('6m3oheptACP_c', '6m3hheptACP_c')","('r5p_c', 'g3p_c')","('pydxn_c', 'pydx_c')","('gncore1_e', 'acgam_e')"
1094,"('d5kg_c', 'd5kgp_c')","('fa12_c', 'aihpdcoa_c')","('hg2_c', 'hg2_e')","('acg5sa_c', 'acorn_c')","('aacoa_c', '3hbcoa_c')","('pep_c', 'arbt6p_c')","('6m3hheptACP_c', '6mthept2eACP_c')","('r5p_c', 's7p_c')","('pydxn_c', 'h2o2_c')","('gncore1_e', 'T_antigen_e')"
1095,"('cbp_c', 'cbasp_c')","('2p4c2me_c', 'cmp_c')","('ca2_e', 'ca2_c')","('acg5sa_c', 'acg5p_c')","('aacoa_c', 'succoa_c')","('pep_c', 'salc6p_c')","('6m3hheptACP_c', '6m3oheptACP_c')","('r5p_c', 'prpp_c')","('tddec2eACP_c', 'ddcaACP_c')","('sbt_D_c', 'fru_c')"
1096,"('dttp_c', 'dtdp_c')","('2p4c2me_c', '2mecdp_c')","('zn2_e', 'zn2_c')","('indpyr_c', 'trp_L_c')","('phe_L_c', 'glyphe_c')","('pep_c', 'kdo8p_c')","('xmp_c', 'xtsn_c')","('r5p_c', 'ru5p_D_c')","('dcamp_c', 'fum_c')","('dudp_c', 'dump_c')"
1097,"('dttp_c', 'dtdpglu_c')","('4ampm_c', '2mahmp_c')","('glyglu_e', 'glyglu_c')","('indpyr_c', 'akg_c')","('phe_L_c', 'phpyr_c')","('ru5p_L_c', 'xu5p_D_c')","('xmp_c', 'gmp_c')","('r5p_c', 'psd5p_c')","('dgchol_e', 'C02528_e')","('dudp_c', 'dutp_c')"
1098,"('alaglu_c', 'ala_L_c')","('15mtpalm2eACP_c', '15mpalmACP_c')","('aihpdcoa_c', 'paai17_c')","('1agpe160_c', 'g3pe_c')","('phe_L_c', 'phe_L_e')","('ru5p_L_c', 'xu5p_L_c')","('mthgxl_c', 'lgt_S_c')","('15m3hpalmACP_c', '15m3opalmACP_c')","('dgchol_e', 'gly_e')","('phom_c', 'thr_L_c')"
1099,"('no3_c', 'no2_c')","('fa1_c', 'itdcoa_c')","('aihpdcoa_c', '1aihpdecg3p_c')","('1agpe160_c', 'hdca_c')","('alahis_e', 'alahis_c')","('cdpditdecg_c', 'pgpi14_c')","('alpro_c', 'dhlpro_c')","('15m3hpalmACP_c', '15mtpalm2eACP_c')","('tdeACP_c', 'pa141_c')","('hmbil_c', 'uppg3_c')"
1100,"('no3_c', 'q8_c')","('gua_c', 'dgsn_c')","('Largn_c', 'pphn_c')","('5aizc_c', '25aics_c')","('alaglu_e', 'alaglu_c')","('2agpg160_c', 'g3pg_c')","('alpro_c', 'mlthf_c')","('but_c', 'butpi_c')","('5mhexACP_c', '7m3oocACP_c')","('stys_e', 'stys_c')"
1101,"('no3_c', 'mqn8_c')","('gua_c', 'gmp_c')","('3omrsACP_c', '3hmrsACP_c')","('5aizc_c', 'air_c')","('dcamp_c', 'fum_c')","('2agpg160_c', 'hdca_c')","('kdo2lipid4_c', 'ckdo_c')","('levanttr_e', 'fru_e')","('10m3hundecACP_c', '10m3oundecACP_c')","('13m3hmyrsACP_c', '13m3omyrsACP_c')"
1102,"('xylu_D_c', 'xyl_D_c')","('gua_c', 'gsn_c')","('aicar_c', '25aics_c')","('glygln_c', 'gln_L_c')","('diglcpgi16_c', 'i16tca1_c')","('acACP_c', 'actACP_c')","('kdo2lipid4_c', 'kdolipid4_c')","('levanttr_e', 'levanb_e')","('10m3hundecACP_c', '10mtundec2eACP_c')","('13m3hmyrsACP_c', '13mtmrs2eACP_c')"
1103,"('xylu_D_c', 'xu5p_D_c')","('3mop_c', 'ile_L_c')","('aicar_c', 'thf_c')","('2ahbut_c', '2obut_c')","('dxyl5p_c', '4hba_c')","('actACP_c', '3haACP_c')","('kdo2lipid4_c', 'kdo2lipid4L_c')","('levanb_e', 'fru_e')","('cro4_c', 'cro4_e')","('6m3oheptACP_c', '6m3hheptACP_c')"
1104,"('xyl_D_c', 'xylu_D_c')","('3mop_c', 'akg_c')","('aicar_c', 'fprica_c')","('2ahbut_c', 'hethmpp_c')","('dxyl5p_c', '4mpetz_c')","('14mpentdecACP_c', 'ihdcoa_c')","('gam_e', 'gam_c')","('levanb_e', 'levanb_c')","('3hhexACP_c', 'thex2eACP_c')","('6m3hheptACP_c', '6mthept2eACP_c')"
1105,"('stcoa_c', 'pa180_c')","('3mop_c', '2mbcoa_c')","('dtdp4d6dm_c', 'dtdprmn_c')","('2ahbut_c', '3h3mop_c')","('dxyl5p_c', '2me4p_c')","('dgsn_c', '2dr1p_c')","('drib_c', '2dr5p_c')","('acg5p_c', 'acg5sa_c')","('3hhexACP_c', '3ohexACP_c')","('6m3hheptACP_c', '6m3oheptACP_c')"
1106,"('stcoa_c', 'ocdca_c')","('dtdpglu_c', 'dtdp4d6dg_c')","('clpn140_c', 'pg140_c')","('2ahbut_c', '23dhmp_c')","('im4act_c', 'im4ac_c')","('dgsn_c', 'gua_c')","('f1p_c', 'dhap_c')","('3oddecACP_c', '3hddecACP_c')","('thex2eACP_c', 'hexACP_c')","('xmp_c', 'xtsn_c')"
1107,"('1pipdn2c_c', '6a2ohxnt_c')","('lcts_c', 'gal_c')","('gly_e', 'na1_c')","('hethmpp_c', 'thmpp_c')","('dscl_c', 'scl_c')","('no2_e', 'no2_c')","('f1p_c', 'glyald_c')","('glcmannan_e', 'gal_e')","('acg5sa_c', 'acorn_c')","('xmp_c', 'gmp_c')"
1108,"('pnto_R_c', '4ppan_c')","('lcts_c', 'glc_D_c')","('4c2me_c', '2p4c2me_c')","('hethmpp_c', 'alac_S_c')","('dscl_c', 'copre2_c')","('14m3opalmACP_c', '14m3hpalmACP_c')","('dgmp_c', 'dgdp_c')","('glcmannan_e', 'glc_D_e')","('acg5sa_c', 'acg5p_c')","('mthgxl_c', 'lgt_S_c')"
1109,"('hdcoa_c', 'hdcea_c')","('tyr_L_e', 'tyr_L_c')","('ptrc_e', 'ptrc_c')","('hethmpp_c', '2ahbut_c')","('dscl_c', 'ahcys_c')","('4mhetz_c', '4mpetz_c')","('dgmp_c', 'dgsn_c')","('glc_D_e', 'glc_D_c')","('indpyr_c', 'trp_L_c')","('alpro_c', 'dhlpro_c')"
1110,"('3psme_c', 'chor_c')","('prodslfd_c', 'prodthl_c')","('octeACP_c', 'ACP_c')","('uaccg_c', 'pep_c')","('dscl_c', 'pre3a_c')","('5mdr1p_c', '5mdru1p_c')","('4hbz_c', '4hbz_e')","('i15tca1_c', 'i15tcaacgam_c')","('f1a_e', 'gal_e')","('alpro_c', 'mlthf_c')"
1111,"('3psme_c', 'pep_c')","('prodthl_c', 'prodslfd_c')","('octeACP_c', '1odec11eg3p_c')","('uaccg_c', 'uacgam_c')","('tdeACP_c', '1tdec7eg3p_c')","('appl_c', 'adocbi_c')","('pphn_c', '34hpp_c')","('ura_c', 'ump_c')","('f1a_e', 'core6_e')","('kdo2lipid4_c', 'ckdo_c')"
